,,,TSLA,,,,,,,,Meta,,,,,,,,AMZN,,,,,,,,AAPL,,,
Date,Open,High,Low,Close,Adj Close,Volume,,Date,Open,High,Low,Close,Adj Close,Volume,,Date,Open,High,Low,Close,Adj Close,Volume,,Date,Open,High,Low,Close,Adj Close,Volume
,,,,,,,,,,,,,,,,2018-07-19,91.473,92.050003,90.563499,90.648499,90.648499,93538000,,2002-01-22,0.397679,0.399464,0.389643,0.389643,0.331632,327314400
,,,,,,,,,,,,,,,,2018-07-20,91.250504,91.741997,90.502998,90.684998,90.684998,77688000,,2002-01-23,0.389286,0.411429,0.385536,0.411071,0.34987,443279200
,,,,,,,,,,,,,,,,2018-07-23,90.610497,90.949997,88.499496,90.099998,90.099998,77770000,,2002-01-24,0.409107,0.419821,0.408929,0.414464,0.352758,344002400
,,,,,,,,,,,,,,,,2018-07-24,91.4505,92,90.469002,91.461998,91.461998,85574000,,2002-01-25,0.40875,0.418214,0.404643,0.415179,0.353367,185914400
,,,,,,,,,,,,,,,,2018-07-25,91.464996,93.192001,91.132004,93.180496,93.180496,74764000,,2002-01-28,0.417857,0.420536,0.405714,0.415536,0.35367,186446400
,,,,,,,,,,,,,,,,2018-07-26,91.949997,92.234001,90.224998,90.400002,90.400002,198488000,,2002-01-29,0.414643,0.420357,0.408036,0.411964,0.35063,240324000
,,,,,,,,,,,,,,,,2018-07-27,93.802498,94.002502,90.3265,90.863503,90.863503,193620000,,2002-01-30,0.411964,0.431071,0.409643,0.430179,0.366133,471576000
,,,,,,,,,,,,,,,,2018-07-30,91.366501,91.474998,88.301003,88.960999,88.960999,131246000,,2002-01-31,0.431429,0.441607,0.430536,0.441429,0.375708,468445600
,,,,,,,,,,,,,,,,2018-07-31,89.324501,90.091499,86.966003,88.872002,88.872002,114774000,,2002-02-01,0.434643,0.445714,0.434643,0.435893,0.370997,398305600
,,,,,,,,,,,,,,,,2018-08-01,89.199997,89.921997,88.801003,89.858498,89.858498,83062000,,2002-02-04,0.434286,0.455714,0.432143,0.452679,0.385283,522373600
,,,,,,,,,,,,,,,,2018-08-02,89.438499,91.828003,89.300003,91.716499,91.716499,87094000,,2002-02-05,0.448036,0.463929,0.447857,0.454464,0.386803,456887200
,,,,,,,,,,,,,,,,2018-08-03,91.887001,92.050003,91.074997,91.164497,91.164497,69210000,,2002-02-06,0.457143,0.463929,0.43125,0.440536,0.374948,597576000
,,,,,,,,,,,,,,,,2018-08-06,91.290497,92.388496,90.945999,92.387497,92.387497,67836000,,2002-02-07,0.440179,0.451607,0.43,0.433929,0.369325,347832800
,,,,,,,,,,,,,,,,2018-08-07,92.726501,93.486,92.313499,93.124001,93.124001,67550000,,2002-02-08,0.435714,0.44,0.417321,0.429107,0.365221,355331200
,,,,,,,,,,,,,,,,2018-08-08,93.050003,94.5755,92.724998,94.325996,94.325996,79260000,,2002-02-11,0.427321,0.446429,0.423929,0.446071,0.379659,398602400
,,,,,,,,,,,,,,,,2018-08-09,94.099998,95.7285,93.874001,94.926003,94.926003,97208000,,2002-02-12,0.440357,0.447143,0.436607,0.44125,0.375556,224280000
,,,,,,,,,,,,,,,,2018-08-10,94.425499,94.974998,93.9105,94.315002,94.315002,72798000,,2002-02-13,0.441607,0.450714,0.440179,0.446607,0.380115,312872000
,,,,,,,,,,,,,,,,2018-08-13,94.925003,96.25,94.683502,94.809998,94.809998,110630000,,2002-02-14,0.447321,0.450536,0.435357,0.439286,0.373884,260170400
,,,,,,,,,,,,,,,,2018-08-14,95.969498,96.050499,95,95.982498,95.982498,79722000,,2002-02-15,0.438036,0.446071,0.425893,0.426786,0.363245,260187200
,,,,,,,,,,,,,,,,2018-08-15,95.477501,95.810501,93.489502,94.130997,94.130997,154014000,,2002-02-19,0.424286,0.42625,0.401429,0.403929,0.343791,390258400
,,,,,,,,,,,,,,,,2018-08-16,95.196999,95.25,94.177498,94.325996,94.325996,79142000,,2002-02-20,0.406607,0.414286,0.399107,0.413036,0.351542,285443200
,,,,,,,,,,,,,,,,2018-08-17,94.290001,94.400002,92.777496,94.111,94.111,82086000,,2002-02-21,0.409286,0.410714,0.383036,0.383929,0.326769,446751200
,,,,,,,,,,,,,,,,2018-08-20,94.528503,94.587502,93.303001,93.835503,93.835503,57240000,,2002-02-22,0.386786,0.409821,0.383929,0.406071,0.345614,406476000
,,,,,,,,,,,,,,,,2018-08-21,94,94.887497,93.720497,94.170998,94.170998,62112000,,2002-02-25,0.408036,0.441429,0.399286,0.425179,0.361878,426848800
,,,,,,,,,,,,,,,,2018-08-22,93.832001,95.290001,93.832001,95.245003,95.245003,61610000,,2002-02-26,0.426964,0.435179,0.415179,0.422679,0.35975,260131200
,,,,,,,,,,,,,,,,2018-08-23,95.358498,95.974998,95.038002,95.144997,95.144997,71260000,,2002-02-27,0.4275,0.433036,0.373929,0.392143,0.33376,1030159200
,,,,,,,,,,,,,,,,2018-08-24,95.525497,95.800499,95.126999,95.269501,95.269501,56018000,,2002-02-28,0.395536,0.403393,0.38125,0.3875,0.329808,456937600
,,,,,,,,,,,,,,,,2018-08-27,95.75,96.385002,95.463997,96.384003,96.384003,71380000,,2002-03-01,0.391607,0.419643,0.389643,0.41875,0.356406,348992000
,,,,,,,,,,,,,,,,2018-08-28,96.886497,97.088997,96.441002,96.640999,96.640999,62014000,,2002-03-04,0.415357,0.438929,0.406429,0.43375,0.369173,348258400
,,,,,,,,,,,,,,,,2018-08-29,97.672501,99.934502,97.446999,99.904999,99.904999,130636000,,2002-03-05,0.43125,0.43625,0.417857,0.420179,0.357622,274702400
,,,,,,,,,,,,,,,,2018-08-30,99.871002,101.278503,99.345001,100.119003,100.119003,145546000,,2002-03-06,0.419286,0.434643,0.409464,0.429821,0.365829,226206400
,,,,,,,,,,,,,,,,2018-08-31,100.349998,101.119003,100.237,100.635498,100.635498,84088000,,2002-03-07,0.429643,0.438036,0.421607,0.435357,0.37054,258249600
,,,,,,,,,,,,,,,,2018-09-04,101.324997,102.525002,100.650002,101.975502,101.975502,114422000,,2002-03-08,0.441786,0.448036,0.433929,0.440357,0.374796,269774400
,,,,,,,,,,,,,,,,2018-09-05,101.905502,102.018997,99.494499,99.740997,99.740997,164412000,,2002-03-11,0.439286,0.448929,0.430357,0.4475,0.380875,262785600
,,,,,,,,,,,,,,,,2018-09-06,100.3255,100.375,96.760498,97.915497,97.915497,149774000,,2002-03-12,0.437679,0.441786,0.430357,0.441429,0.375708,254055200
,,,,,,,,,,,,,,,,2018-09-07,96.935501,98.760002,96.8675,97.6035,97.6035,97852000,,2002-03-13,0.435179,0.44375,0.43125,0.437321,0.372212,200765600
,,,,,,,,,,,,,,,,2018-09-10,98.550003,98.652,96.575996,96.9505,96.9505,90896000,,2002-03-14,0.433929,0.439286,0.42625,0.43625,0.3713,217296800
,,,,,,,,,,,,,,,,2018-09-11,96.413498,99.444,95.849998,99.357498,99.357498,100672000,,2002-03-15,0.436786,0.445714,0.433036,0.445536,0.379204,240900800
,,,,,,,,,,,,,,,,2018-09-12,99.699997,100,98.122002,99.5,99.5,88280000,,2002-03-18,0.445536,0.447321,0.434286,0.441786,0.376012,304556000
,,,,,,,,,,,,,,,,2018-09-13,100,100.438004,99.101501,99.4935,99.4935,72430000,,2002-03-19,0.440893,0.451786,0.433929,0.44375,0.377684,242345600
,,,,,,,,,,,,,,,,2018-09-14,99.6465,99.682503,97.960999,98.509499,98.509499,72840000,,2002-03-20,0.440357,0.448929,0.4375,0.445,0.378748,294319200
,,,,,,,,,,,,,,,,2018-09-17,97.736504,97.841003,94.370499,95.401497,95.401497,141004000,,2002-03-21,0.426071,0.433929,0.415357,0.433393,0.368869,616352800
,,,,,,,,,,,,,,,,2018-09-18,95.932503,97.910004,95.772003,97.052498,97.052498,85374000,,2002-03-22,0.4325,0.438571,0.42625,0.430179,0.366133,202193600
,,,,,,,,,,,,,,,,2018-09-19,97.025002,97.041496,95.245003,96.320999,96.320999,81136000,,2002-03-25,0.429821,0.430179,0.415,0.416964,0.354886,262830400
,,,,,,,,,,,,,,,,2018-09-20,96.929001,97.75,96.612503,97.214996,97.214996,63098000,,2002-03-26,0.414286,0.422143,0.410714,0.418929,0.356558,257840800
,,,,,,,,,,,,,,,,2018-09-21,97.710999,97.865501,95.525002,95.750504,95.750504,137118000,,2002-03-27,0.416964,0.423571,0.415357,0.419107,0.35671,127702400
,,,,,,,,,,,,,,,,2018-09-24,95.189499,96.844002,93.25,96.718002,96.718002,84274000,,2002-03-28,0.423214,0.426429,0.418929,0.422679,0.35975,108455200
,,,,,,,,,,,,,,,,2018-09-25,97.144997,98.795502,96.942497,98.727501,98.727501,90768000,,2002-04-01,0.4175,0.441071,0.415714,0.436786,0.371757,199046400
,,,,,,,,,,,,,,,,2018-09-26,98.425003,99.762497,98.075996,98.7425,98.7425,86270000,,2002-04-02,0.428571,0.433929,0.42625,0.429821,0.365829,203795200
,,,,,,,,,,,,,,,,2018-09-27,99.662003,100.807999,99.429001,100.649002,100.649002,86588000,,2002-04-03,0.429464,0.437321,0.421429,0.424107,0.360965,214530400
,,,,,,,,,,,,,,,,2018-09-28,100.220497,101.325996,99.822998,100.150002,100.150002,81702000,,2002-04-04,0.422679,0.447321,0.422679,0.444643,0.378444,338497600
,,,,,,,,,,,,,,,,2018-10-01,101.099503,101.6595,100.18,100.218002,100.218002,69210000,,2002-04-05,0.445536,0.449821,0.430357,0.441786,0.376012,278348000
,,,,,,,,,,,,,,,,2018-10-02,99.999496,100.669502,98.288498,98.565498,98.565498,108014000,,2002-04-08,0.431429,0.440714,0.424643,0.438571,0.373276,261514400
,,,,,,,,,,,,,,,,2018-10-03,99.084999,99.485001,97.490501,97.638,97.638,105062000,,2002-04-09,0.439107,0.446429,0.42875,0.430357,0.366285,191531200
,,,,,,,,,,,,,,,,2018-10-04,97.449997,97.800003,94.828499,95.471001,95.471001,145140000,,2002-04-10,0.432321,0.445536,0.42875,0.440357,0.374796,224980000
,,,,,,,,,,,,,,,,2018-10-05,95.899498,96.454002,93.141502,94.482498,94.482498,136446000,,2002-04-11,0.446964,0.45,0.441964,0.443929,0.377836,407254400
,,,,,,,,,,,,,,,,2018-10-08,93.699997,95.099998,91.532997,93.221001,93.221001,147864000,,2002-04-12,0.446607,0.449464,0.43875,0.4475,0.380875,320241600
,,,,,,,,,,,,,,,,2018-10-09,92.999496,94.834,92.615997,93.515999,93.515999,95458000,,2002-04-15,0.4475,0.449107,0.442857,0.446429,0.379964,299370400
,,,,,,,,,,,,,,,,2018-10-10,92.894501,92.928001,87.720497,87.762497,87.762497,219778000,,2002-04-16,0.449107,0.464107,0.448571,0.459643,0.391211,614577600
,,,,,,,,,,,,,,,,2018-10-11,86.199997,87.769997,84.254997,85.968002,85.968002,278718000,,2002-04-17,0.463036,0.467321,0.453214,0.46625,0.396834,396250400
,,,,,,,,,,,,,,,,2018-10-12,90.400002,90.447502,87.126503,89.430496,89.430496,188892000,,2002-04-18,0.455357,0.455714,0.444286,0.45375,0.386195,401710400
,,,,,,,,,,,,,,,,2018-10-15,89.75,89.752502,86.711502,88.047501,88.047501,128744000,,2002-04-19,0.455179,0.455179,0.445179,0.446071,0.379659,375407200
,,,,,,,,,,,,,,,,2018-10-16,89.175003,91.194,88.077499,90.998001,90.998001,117198000,,2002-04-22,0.443571,0.445179,0.432679,0.438036,0.37282,269427200
,,,,,,,,,,,,,,,,2018-10-17,92.139503,92.25,90.349998,91.586502,91.586502,105904000,,2002-04-23,0.438214,0.4425,0.430179,0.433036,0.368565,233469600
,,,,,,,,,,,,,,,,2018-10-18,91.074501,91.5075,88.393501,88.536003,88.536003,117480000,,2002-04-24,0.433929,0.4375,0.422857,0.424464,0.361269,140448000
,,,,,,,,,,,,,,,,2018-10-19,89.258003,90.455002,87.650002,88.2015,88.2015,118144000,,2002-04-25,0.420714,0.434643,0.420536,0.430714,0.366589,194202400
,,,,,,,,,,,,,,,,2018-10-22,89.199997,90.474998,87.800003,89.464996,89.464996,90000000,,2002-04-26,0.433571,0.435179,0.410714,0.410893,0.349719,304981600
,,,,,,,,,,,,,,,,2018-10-23,87.112,88.817001,85.699997,88.434998,88.434998,134478000,,2002-04-29,0.413571,0.429643,0.412321,0.427857,0.364157,272288800
,,,,,,,,,,,,,,,,2018-10-24,88.684998,88.885498,82.828003,83.209999,83.209999,138568000,,2002-04-30,0.426607,0.435357,0.424107,0.433393,0.368869,280963200
,,,,,,,,,,,,,,,,2018-10-25,85.167,89.740501,84.600502,89.108498,89.108498,205714000,,2002-05-01,0.43375,0.43375,0.417143,0.428214,0.364461,214704000
,,,,,,,,,,,,,,,,2018-10-26,82.4795,84.922997,80.150002,82.140503,82.140503,299276000,,2002-05-02,0.425179,0.434643,0.421429,0.423036,0.360054,239344000
,,,,,,,,,,,,,,,,2018-10-29,83,83.287003,74.75,76.944,76.944,277322000,,2002-05-03,0.420893,0.428929,0.418393,0.419821,0.357317,230781600
,,,,,,,,,,,,,,,,2018-10-30,74.307999,77.0495,73.818001,76.521004,76.521004,249202000,,2002-05-06,0.416964,0.419643,0.401071,0.404464,0.344247,249664800
,,,,,,,,,,,,,,,,2018-10-31,78.499496,81.195503,78.254501,79.900497,79.900497,187804000,,2002-05-07,0.409643,0.409821,0.395357,0.40125,0.341511,242748800
,,,,,,,,,,,,,,,,2018-11-01,81.176498,83.522499,79.921997,83.276497,83.276497,162710000,,2002-05-08,0.414286,0.437857,0.411429,0.435179,0.370389,436682400
,,,,,,,,,,,,,,,,2018-11-02,83.929497,84.872002,82.591499,83.276497,83.276497,139110000,,2002-05-09,0.433036,0.434821,0.425,0.431964,0.367652,224616000
,,,,,,,,,,,,,,,,2018-11-05,82.878502,82.904503,79.818001,81.389999,81.389999,112494000,,2002-05-10,0.43375,0.43375,0.410357,0.416429,0.35443,235396000
,,,,,,,,,,,,,,,,2018-11-06,80.917503,83.25,80.727501,82.140503,82.140503,85148000,,2002-05-13,0.42,0.430179,0.409643,0.4275,0.363853,265608000
,,,,,,,,,,,,,,,,2018-11-07,83.650002,87.961502,83.204002,87.774498,87.774498,163844000,,2002-05-14,0.436607,0.458571,0.4325,0.457321,0.389234,526506400
,,,,,,,,,,,,,,,,2018-11-08,87.75,89.199997,86.255501,87.745499,87.745499,130698000,,2002-05-15,0.453036,0.463929,0.443571,0.451429,0.38422,335826400
,,,,,,,,,,,,,,,,2018-11-09,86.625,87.195999,85.093498,85.621498,85.621498,118044000,,2002-05-16,0.4475,0.454464,0.441964,0.450179,0.383156,227052000
,,,,,,,,,,,,,,,,2018-11-12,84.912003,85.427498,81.500504,81.842499,81.842499,136124000,,2002-05-17,0.455179,0.460357,0.439464,0.446607,0.380115,236493600
,,,,,,,,,,,,,,,,2018-11-13,82.4645,83.852997,80.6875,81.558502,81.558502,118666000,,2002-05-20,0.43875,0.445179,0.438036,0.441786,0.376012,269914400
,,,,,,,,,,,,,,,,2018-11-14,82.816002,83.650002,79.8535,79.9505,79.9505,129738000,,2002-05-21,0.443393,0.446429,0.417857,0.418929,0.356558,280991200
,,,,,,,,,,,,,,,,2018-11-15,79.050499,81.240997,77.3255,80.972,80.972,168546000,,2002-05-22,0.417321,0.435179,0.416429,0.434286,0.369629,290875200
,,,,,,,,,,,,,,,,2018-11-16,79.375,80.723999,78.655998,79.670502,79.670502,121322000,,2002-05-23,0.436607,0.450714,0.429821,0.449643,0.382699,369398400
,,,,,,,,,,,,,,,,2018-11-19,78.850502,79.059502,75.167999,75.614502,75.614502,155800000,,2002-05-24,0.44625,0.44625,0.427857,0.43125,0.367045,166174400
,,,,,,,,,,,,,,,,2018-11-20,71.875,76.737503,71,74.773003,74.773003,217576000,,2002-05-28,0.423036,0.432143,0.418393,0.428214,0.364461,149716000
,,,,,,,,,,,,,,,,2018-11-21,77.149498,77.5,75.75,75.836502,75.836502,114336000,,2002-05-29,0.427143,0.436429,0.41875,0.428214,0.364461,221793600
,,,,,,,,,,,,,,,,2018-11-23,75.849998,76.809998,75.0905,75.102997,75.102997,54152000,,2002-05-30,0.424464,0.435357,0.419821,0.432143,0.367805,196375200
,,,,,,,,,,,,,,,,2018-11-26,76.949997,79.240501,76.210999,79.066498,79.066498,125154000,,2002-05-31,0.430179,0.433036,0.415714,0.416071,0.354126,365495200
,,,,,,,,,,,,,,,,2018-11-27,78.7995,79.8825,77.900497,79.070999,79.070999,115664000,,2002-06-03,0.417679,0.41875,0.403214,0.409107,0.348198,235110400
,,,,,,,,,,,,,,,,2018-11-28,80.695999,84.072502,80.060997,83.887497,83.887497,169174000,,2002-06-04,0.408571,0.411429,0.396071,0.406786,0.346223,347821600
,,,,,,,,,,,,,,,,2018-11-29,83.749496,84.499496,82.616501,83.678497,83.678497,132264000,,2002-06-05,0.407679,0.407679,0.399107,0.405714,0.345311,277082400
,,,,,,,,,,,,,,,,2018-11-30,83.974998,84.800003,83.324997,84.508499,84.508499,115236000,,2002-06-06,0.41,0.414821,0.393571,0.395714,0.336799,259996800
,,,,,,,,,,,,,,,,2018-12-03,88.473,88.917,86.5,88.617996,88.617996,137246000,,2002-06-07,0.388571,0.391786,0.37375,0.382143,0.325249,612376800
,,,,,,,,,,,,,,,,2018-12-04,87.800003,88.516998,83.25,83.419998,83.419998,173890000,,2002-06-10,0.383571,0.39,0.381071,0.383571,0.326464,277575200
,,,,,,,,,,,,,,,,2018-12-06,80.7435,85.052498,80.4925,84.959503,84.959503,175788000,,2002-06-11,0.386429,0.3875,0.364464,0.365357,0.310962,349496000
,,,,,,,,,,,,,,,,2018-12-07,85.253502,85.946503,81.273003,81.456497,81.456497,151522000,,2002-06-12,0.364464,0.370536,0.356071,0.35875,0.305339,528718400
,,,,,,,,,,,,,,,,2018-12-10,81.192001,82.899498,79.543503,82.051498,82.051498,149896000,,2002-06-13,0.3575,0.358036,0.346071,0.348929,0.29698,352083200
,,,,,,,,,,,,,,,,2018-12-11,83.900002,83.973503,80.980003,82.162003,82.162003,124894000,,2002-06-14,0.343571,0.363571,0.323393,0.358929,0.305491,424900000
,,,,,,,,,,,,,,,,2018-12-12,83.449997,85.249496,83.013496,83.177002,83.177002,131960000,,2002-06-17,0.361429,0.368393,0.354464,0.366786,0.312178,324609600
,,,,,,,,,,,,,,,,2018-12-13,84,84.606003,82.074997,82.918999,82.918999,105426000,,2002-06-18,0.364643,0.367679,0.356786,0.359821,0.30625,353360000
,,,,,,,,,,,,,,,,2018-12-14,81.900002,82.128502,79.25,79.595497,79.595497,127344000,,2002-06-19,0.310179,0.314286,0.301429,0.305714,0.260199,1709467200
,,,,,,,,,,,,,,,,2018-12-17,78.300003,78.806503,75.250504,76.045502,76.045502,176596000,,2002-06-20,0.306607,0.314286,0.300893,0.305536,0.260047,396636800
,,,,,,,,,,,,,,,,2018-12-18,77,78.377502,76.150497,77.573997,77.573997,130460000,,2002-06-21,0.303036,0.312321,0.299821,0.300893,0.256095,445177600
,,,,,,,,,,,,,,,,2018-12-19,77.152496,79.226501,74.158997,74.753998,74.753998,175844000,,2002-06-24,0.299464,0.316607,0.298214,0.308393,0.262479,431933600
,,,,,,,,,,,,,,,,2018-12-20,74.199997,75.474998,71.634499,73.041496,73.041496,199836000,,2002-06-25,0.310714,0.315714,0.301071,0.306071,0.260503,301201600
,,,,,,,,,,,,,,,,2018-12-21,73.249496,74,68.197998,68.872498,68.872498,272806000,,2002-06-26,0.3,0.30875,0.285357,0.295536,0.251536,558952800
,,,,,,,,,,,,,,,,2018-12-24,67.300003,69.801498,65.349998,67.197998,67.197998,144400000,,2002-06-27,0.299821,0.308393,0.293214,0.304643,0.259287,251658400
,,,,,,,,,,,,,,,,2018-12-26,68.444504,73.657997,68.150497,73.544998,73.544998,208236000,,2002-06-28,0.305357,0.318214,0.303571,0.316429,0.269318,269858400
,,,,,,,,,,,,,,,,2018-12-27,72.709999,73.449997,69.515503,73.082001,73.082001,194440000,,2002-07-01,0.31625,0.319286,0.304464,0.304643,0.259287,222689600
,,,,,,,,,,,,,,,,2018-12-28,73.667503,75.6735,72.449997,73.901001,73.901001,176580000,,2002-07-02,0.304107,0.306429,0.300536,0.3025,0.257463,305188800
,,,,,,,,,,,,,,,,2018-12-31,75.540001,76.038002,74.349998,75.098503,75.098503,139090000,,2002-07-03,0.300179,0.315714,0.299107,0.313393,0.266735,199029600
,,,,,,,,,,,,,,,,2019-01-02,73.260002,77.667999,73.046501,76.956497,76.956497,159662000,,2002-07-05,0.31625,0.334821,0.31625,0.334643,0.284821,161649600
,,,,,,,,,,,,,,,,2019-01-03,76.000504,76.900002,74.855499,75.014,75.014,139512000,,2002-07-08,0.330714,0.332321,0.315714,0.321607,0.273726,211204000
,,,,,,,,,,,,,,,,2019-01-04,76.5,79.699997,75.915497,78.769501,78.769501,183652000,,2002-07-09,0.323036,0.326607,0.311786,0.313036,0.266431,226749600
,,,,,,,,,,,,,,,,2019-01-07,80.115501,81.727997,79.459503,81.475502,81.475502,159864000,,2002-07-10,0.31625,0.324464,0.308036,0.309286,0.263239,206880800
,,,,,,,,,,,,,,,,2019-01-08,83.234497,83.830498,80.830498,82.829002,82.829002,177628000,,2002-07-11,0.308214,0.327679,0.303036,0.326786,0.278133,373676800
,,,,,,,,,,,,,,,,2019-01-09,82.649002,83.389999,82.07,82.971001,82.971001,126976000,,2002-07-12,0.33125,0.335536,0.308214,0.312679,0.266127,443492000
,,,,,,,,,,,,,,,,2019-01-10,82.050499,83.162498,81.081001,82.810997,82.810997,130154000,,2002-07-15,0.31125,0.332143,0.300179,0.325536,0.27707,295993600
,,,,,,,,,,,,,,,,2019-01-11,82.027496,83.014503,81.810997,82.028,82.028,93724000,,2002-07-16,0.324107,0.331607,0.314464,0.318929,0.271446,446768000
,,,,,,,,,,,,,,,,2019-01-14,80.75,82.410004,79.7575,80.860497,80.860497,120118000,,2002-07-17,0.288036,0.289286,0.27125,0.279107,0.237553,1215485600
,,,,,,,,,,,,,,,,2019-01-15,81.599998,83.758003,81.300499,83.727997,83.727997,119970000,,2002-07-18,0.276786,0.277857,0.263393,0.267679,0.227827,559462400
,,,,,,,,,,,,,,,,2019-01-16,84.210999,85.25,83.793999,84.189003,84.189003,127338000,,2002-07-19,0.2625,0.270893,0.259464,0.267143,0.22737,385207200
,,,,,,,,,,,,,,,,2019-01-17,84,85.008499,83.875,84.661003,84.661003,84178000,,2002-07-22,0.263393,0.27125,0.260893,0.266429,0.226763,430897600
,,,,,,,,,,,,,,,,2019-01-18,85.599998,85.809998,84.577003,84.809998,84.809998,120410000,,2002-07-23,0.266071,0.270179,0.257857,0.258393,0.219923,399890400
,,,,,,,,,,,,,,,,2019-01-22,84.050003,84.093498,80.510002,81.608498,81.608498,128336000,,2002-07-24,0.255893,0.271786,0.254464,0.271429,0.231018,406593600
,,,,,,,,,,,,,,,,2019-01-23,82.800003,82.871498,80.599998,82.000999,82.000999,104504000,,2002-07-25,0.266607,0.266964,0.250179,0.256429,0.218251,479354400
,,,,,,,,,,,,,,,,2019-01-24,82.053497,82.862999,81.588997,82.746498,82.746498,81798000,,2002-07-26,0.258214,0.259464,0.246429,0.256071,0.217947,207704000
,,,,,,,,,,,,,,,,2019-01-25,83.525002,84.174004,83.080498,83.528503,83.528503,98918000,,2002-07-29,0.258571,0.269643,0.256607,0.268214,0.228282,274960000
,,,,,,,,,,,,,,,,2019-01-28,82.179497,82.25,80.704498,81.894501,81.894501,96754000,,2002-07-30,0.265179,0.276964,0.26,0.275536,0.234514,354838400
,,,,,,,,,,,,,,,,2019-01-29,81.563499,81.619003,79.536003,79.694,79.694,92656000,,2002-07-31,0.275,0.275357,0.266071,0.2725,0.23193,310699200
,,,,,,,,,,,,,,,,2019-01-30,81.150002,83.847504,80.984001,83.5215,83.5215,115676000,,2002-08-01,0.269821,0.275357,0.263036,0.264286,0.224939,228956000
,,,,,,,,,,,,,,,,2019-01-31,84.642502,86.820503,83.954002,85.936501,85.936501,218206000,,2002-08-02,0.263214,0.267857,0.254464,0.258036,0.219619,179060000
,,,,,,,,,,,,,,,,2019-02-01,81.944,83.653,81.100502,81.311501,81.311501,230124000,,2002-08-05,0.259107,0.2625,0.249464,0.249821,0.212627,204024800
,,,,,,,,,,,,,,,,2019-02-04,81.150002,82.481499,80.675003,81.665497,81.665497,98582000,,2002-08-06,0.25375,0.271964,0.251429,0.263214,0.224026,272053600
,,,,,,,,,,,,,,,,2019-02-05,82.167,83.263,82.125,82.940498,82.940498,89062000,,2002-08-07,0.269464,0.274286,0.25625,0.268393,0.228434,333474400
,,,,,,,,,,,,,,,,2019-02-06,83.537498,83.612999,81.667,82.013,82.013,78798000,,2002-08-08,0.26375,0.274643,0.26375,0.273214,0.232537,227348800
,,,,,,,,,,,,,,,,2019-02-07,81.25,81.277,79.6455,80.718498,80.718498,92532000,,2002-08-09,0.272321,0.272321,0.263393,0.267857,0.227978,205716000
,,,,,,,,,,,,,,,,2019-02-08,79.300003,79.429497,78.337997,79.411003,79.411003,113150000,,2002-08-12,0.266071,0.268214,0.262321,0.267679,0.227827,179765600
,,,,,,,,,,,,,,,,2019-02-11,80.049004,80.4645,79.300003,79.550003,79.550003,66346000,,2002-08-13,0.266071,0.271607,0.259821,0.260536,0.221747,269869600
